Fri Jun 14 08:48:52 2024name:yolov5m_coco200,lr:0.0002700000000000002,iter:27,epoch:0,batch_idx:27,batch_size:1,total_loss:0.2676638960838318,fps:1.6367770834590865,eta:5 days, 12:46:36,box_loss:0.11151571571826935,obj_loss:0.05302444472908974,cls_loss:0.1031237542629242
Fri Jun 14 08:48:52 2024name:yolov5m_coco200,lr:0.00028000000000000025,iter:28,epoch:0,batch_idx:28,batch_size:1,total_loss:0.15963509678840637,fps:1.662459192739429,eta:5 days, 10:43:31,box_loss:0.07188576459884644,obj_loss:0.01895674504339695,cls_loss:0.06879258155822754
Fri Jun 14 08:48:52 2024name:yolov5m_coco200,lr:0.00029000000000000027,iter:29,epoch:0,batch_idx:29,batch_size:1,total_loss:0.24654744565486908,fps:1.6875491889561491,eta:5 days, 8:46:53,box_loss:0.11026233434677124,obj_loss:0.02413322404026985,cls_loss:0.11215189099311829
Fri Jun 14 08:48:53 2024name:yolov5m_coco200,lr:0.0003000000000000003,iter:30,epoch:0,batch_idx:30,batch_size:1,total_loss:0.2492980808019638,fps:1.7011359696356403,eta:5 days, 7:45:10,box_loss:0.10268538445234299,obj_loss:0.04515406861901283,cls_loss:0.10145862400531769
Fri Jun 14 08:48:53 2024name:yolov5m_coco200,lr:0.00031000000000000027,iter:31,epoch:0,batch_idx:31,batch_size:1,total_loss:0.2097599059343338,fps:1.7299018401352888,eta:5 days, 5:37:42,box_loss:0.08499471098184586,obj_loss:0.02194010652601719,cls_loss:0.1028250902891159
Fri Jun 14 08:48:53 2024name:yolov5m_coco200,lr:0.0003200000000000003,iter:32,epoch:0,batch_idx:32,batch_size:1,total_loss:0.22994600236415863,fps:1.7523131085997228,eta:5 days, 4:01:17,box_loss:0.10657759010791779,obj_loss:0.020584745332598686,cls_loss:0.10278366506099701
Fri Jun 14 08:48:54 2024name:yolov5m_coco200,lr:0.0003300000000000003,iter:33,epoch:0,batch_idx:33,batch_size:1,total_loss:0.2586573362350464,fps:1.77045165045567,eta:5 days, 2:45:02,box_loss:0.11270320415496826,obj_loss:0.03805481642484665,cls_loss:0.10789930820465088
Fri Jun 14 08:48:54 2024name:yolov5m_coco200,lr:0.0003400000000000003,iter:34,epoch:0,batch_idx:34,batch_size:1,total_loss:0.08658990263938904,fps:1.7913684507784797,eta:5 days, 1:19:02,box_loss:0.035875629633665085,obj_loss:0.018466651439666748,cls_loss:0.032247625291347504
Fri Jun 14 08:48:54 2024name:yolov5m_coco200,lr:0.0003500000000000003,iter:35,epoch:0,batch_idx:35,batch_size:1,total_loss:0.22315436601638794,fps:1.8093012220741183,eta:5 days, 0:06:52,box_loss:0.10074686259031296,obj_loss:0.022173989564180374,cls_loss:0.10023350268602371
Fri Jun 14 08:48:55 2024name:yolov5m_coco200,lr:0.00036000000000000035,iter:36,epoch:0,batch_idx:36,batch_size:1,total_loss:0.23128360509872437,fps:1.8360742287743959,eta:4 days, 22:21:46,box_loss:0.10929044336080551,obj_loss:0.019285060465335846,cls_loss:0.1027081087231636
Fri Jun 14 08:48:55 2024name:yolov5m_coco200,lr:0.0003700000000000003,iter:37,epoch:0,batch_idx:37,batch_size:1,total_loss:0.24848897755146027,fps:1.829697108533416,eta:4 days, 22:46:31,box_loss:0.11738826334476471,obj_loss:0.02501775696873665,cls_loss:0.1060829609632492
Fri Jun 14 08:48:56 2024name:yolov5m_coco200,lr:0.00038000000000000035,iter:38,epoch:0,batch_idx:38,batch_size:1,total_loss:0.15434029698371887,fps:1.8453316130769686,eta:4 days, 21:46:08,box_loss:0.0672939345240593,obj_loss:0.019695911556482315,cls_loss:0.06735044717788696
Fri Jun 14 08:48:56 2024name:yolov5m_coco200,lr:0.00039000000000000037,iter:39,epoch:0,batch_idx:39,batch_size:1,total_loss:0.15790283679962158,fps:1.8734274360892764,eta:4 days, 20:00:09,box_loss:0.06730008870363235,obj_loss:0.02231156826019287,cls_loss:0.06829117238521576
Fri Jun 14 08:48:56 2024name:yolov5m_coco200,lr:0.00040000000000000034,iter:40,epoch:0,batch_idx:40,batch_size:1,total_loss:0.23174872994422913,fps:1.8924849250687337,eta:4 days, 18:50:03,box_loss:0.1086198091506958,obj_loss:0.020789433270692825,cls_loss:0.1023394912481308
Fri Jun 14 08:48:57 2024name:yolov5m_coco200,lr:0.00041000000000000037,iter:41,epoch:0,batch_idx:41,batch_size:1,total_loss:0.2456989586353302,fps:1.893664189079739,eta:4 days, 18:45:45,box_loss:0.11416361480951309,obj_loss:0.026624221354722977,cls_loss:0.10491111874580383
Fri Jun 14 08:48:57 2024name:yolov5m_coco200,lr:0.0004200000000000004,iter:42,epoch:0,batch_idx:42,batch_size:1,total_loss:0.24094799160957336,fps:1.9124357261789289,eta:4 days, 17:38:09,box_loss:0.10666346549987793,obj_loss:0.03200340270996094,cls_loss:0.1022811233997345
Fri Jun 14 08:48:57 2024name:yolov5m_coco200,lr:0.00043000000000000037,iter:43,epoch:0,batch_idx:43,batch_size:1,total_loss:0.16012023389339447,fps:1.9358305712558304,eta:4 days, 16:15:45,box_loss:0.07644124329090118,obj_loss:0.01887677237391472,cls_loss:0.06480221450328827
Fri Jun 14 08:48:58 2024name:yolov5m_coco200,lr:0.0004400000000000004,iter:44,epoch:0,batch_idx:44,batch_size:1,total_loss:0.24136389791965485,fps:1.9557297687590995,eta:4 days, 15:07:12,box_loss:0.11402209848165512,obj_loss:0.028720911592245102,cls_loss:0.09862089157104492
Fri Jun 14 08:48:58 2024name:yolov5m_coco200,lr:0.0004500000000000004,iter:45,epoch:0,batch_idx:45,batch_size:1,total_loss:0.2375783622264862,fps:1.9746840485302457,eta:4 days, 14:03:12,box_loss:0.11140686273574829,obj_loss:0.023002181202173233,cls_loss:0.10316932201385498
Fri Jun 14 08:48:58 2024name:yolov5m_coco200,lr:0.0004600000000000004,iter:46,epoch:0,batch_idx:46,batch_size:1,total_loss:0.2351698875427246,fps:1.992197826091021,eta:4 days, 13:05:08,box_loss:0.10773658752441406,obj_loss:0.02653110958635807,cls_loss:0.10090218484401703
Fri Jun 14 08:48:58 2024name:yolov5m_coco200,lr:0.0004700000000000004,iter:47,epoch:0,batch_idx:47,batch_size:1,total_loss:0.23402255773544312,fps:2.0078708713621936,eta:4 days, 12:14:03,box_loss:0.11318016052246094,obj_loss:0.02103043720126152,cls_loss:0.09981195628643036
Fri Jun 14 08:48:59 2024name:yolov5m_coco200,lr:0.00048000000000000045,iter:48,epoch:0,batch_idx:48,batch_size:1,total_loss:0.24397966265678406,fps:2.026775408860118,eta:4 days, 11:13:28,box_loss:0.10664917528629303,obj_loss:0.02719060704112053,cls_loss:0.1101398691534996
Fri Jun 14 08:48:59 2024name:yolov5m_coco200,lr:0.0004900000000000004,iter:49,epoch:0,batch_idx:49,batch_size:1,total_loss:0.1385447084903717,fps:2.0504611140097726,eta:4 days, 9:59:08,box_loss:0.05366993695497513,obj_loss:0.019739948213100433,cls_loss:0.06513482332229614
Fri Jun 14 08:48:59 2024name:yolov5m_coco200,lr:0.0005000000000000004,iter:50,epoch:0,batch_idx:50,batch_size:1,total_loss:0.25492703914642334,fps:2.0615988784475165,eta:4 days, 9:24:47,box_loss:0.11638196557760239,obj_loss:0.02963326871395111,cls_loss:0.10891181230545044
Fri Jun 14 08:49:00 2024name:yolov5m_coco200,lr:0.0005100000000000005,iter:51,epoch:0,batch_idx:51,batch_size:1,total_loss:0.24016666412353516,fps:2.0769894452210456,eta:4 days, 8:37:54,box_loss:0.1078304573893547,obj_loss:0.030950602144002914,cls_loss:0.10138560831546783
Fri Jun 14 08:49:00 2024name:yolov5m_coco200,lr:0.0005200000000000005,iter:52,epoch:0,batch_idx:52,batch_size:1,total_loss:0.24912413954734802,fps:2.090838279866376,eta:4 days, 7:56:19,box_loss:0.11903595179319382,obj_loss:0.02009349688887596,cls_loss:0.10999469459056854
Fri Jun 14 08:49:00 2024name:yolov5m_coco200,lr:0.0005300000000000005,iter:53,epoch:0,batch_idx:53,batch_size:1,total_loss:0.15578527748584747,fps:2.1101537907354606,eta:4 days, 6:59:13,box_loss:0.07018215954303741,obj_loss:0.01828021928668022,cls_loss:0.06732289493083954
Fri Jun 14 08:49:00 2024name:yolov5m_coco200,lr:0.0005400000000000004,iter:54,epoch:0,batch_idx:54,batch_size:1,total_loss:0.16678425669670105,fps:2.1304635012122546,eta:4 days, 6:00:18,box_loss:0.0700233206152916,obj_loss:0.02824465185403824,cls_loss:0.06851628422737122
Fri Jun 14 08:49:01 2024name:yolov5m_coco200,lr:0.0005500000000000005,iter:55,epoch:0,batch_idx:55,batch_size:1,total_loss:0.15160882472991943,fps:2.1459661972876396,eta:4 days, 5:16:05,box_loss:0.06564245373010635,obj_loss:0.0185617096722126,cls_loss:0.06740465015172958
Fri Jun 14 08:49:01 2024name:yolov5m_coco200,lr:0.0005600000000000005,iter:56,epoch:0,batch_idx:56,batch_size:1,total_loss:0.2386484444141388,fps:2.1578552117468397,eta:4 days, 4:42:36,box_loss:0.10948313772678375,obj_loss:0.025980854406952858,cls_loss:0.10318443924188614
Fri Jun 14 08:49:01 2024name:yolov5m_coco200,lr:0.0005700000000000005,iter:57,epoch:0,batch_idx:57,batch_size:1,total_loss:0.2292078137397766,fps:2.172212348271269,eta:4 days, 4:02:39,box_loss:0.10876379162073135,obj_loss:0.02077013999223709,cls_loss:0.09967387467622757
Fri Jun 14 08:49:01 2024name:yolov5m_coco200,lr:0.0005800000000000005,iter:58,epoch:0,batch_idx:58,batch_size:1,total_loss:0.22900255024433136,fps:2.1884803643124227,eta:4 days, 3:18:01,box_loss:0.10927895456552505,obj_loss:0.0213032029569149,cls_loss:0.0984203964471817
Fri Jun 14 08:49:02 2024name:yolov5m_coco200,lr:0.0005899999999999994,iter:59,epoch:0,batch_idx:59,batch_size:1,total_loss:0.22543944418430328,fps:2.2045559834114195,eta:4 days, 2:34:34,box_loss:0.09770631045103073,obj_loss:0.027612077072262764,cls_loss:0.10012105107307434
Fri Jun 14 08:49:02 2024name:yolov5m_coco200,lr:0.0006000000000000006,iter:60,epoch:0,batch_idx:60,batch_size:1,total_loss:0.2369716763496399,fps:2.215542587219355,eta:4 days, 2:05:14,box_loss:0.11082930862903595,obj_loss:0.026775194332003593,cls_loss:0.0993671640753746
Fri Jun 14 08:49:02 2024name:yolov5m_coco200,lr:0.0006099999999999994,iter:61,epoch:0,batch_idx:61,batch_size:1,total_loss:0.23601633310317993,fps:2.229145856302793,eta:4 days, 1:29:19,box_loss:0.10749197006225586,obj_loss:0.025325454771518707,cls_loss:0.10319891571998596
Fri Jun 14 08:49:03 2024name:yolov5m_coco200,lr:0.0006200000000000005,iter:62,epoch:0,batch_idx:62,batch_size:1,total_loss:0.14391955733299255,fps:2.2444216122521374,eta:4 days, 0:49:29,box_loss:0.05642152950167656,obj_loss:0.01987026259303093,cls_loss:0.06762777268886566
Fri Jun 14 08:49:03 2024name:yolov5m_coco200,lr:0.0006299999999999995,iter:63,epoch:0,batch_idx:63,batch_size:1,total_loss:0.23257552087306976,fps:2.259010698983353,eta:4 days, 0:11:58,box_loss:0.11078758537769318,obj_loss:0.022108634933829308,cls_loss:0.09967930614948273
Fri Jun 14 08:49:03 2024name:yolov5m_coco200,lr:0.0006400000000000006,iter:64,epoch:0,batch_idx:64,batch_size:1,total_loss:0.3107938766479492,fps:2.274307655276421,eta:3 days, 23:33:08,box_loss:0.14091801643371582,obj_loss:0.01783992350101471,cls_loss:0.1520359367132187
Fri Jun 14 08:49:03 2024name:yolov5m_coco200,lr:0.0006499999999999994,iter:65,epoch:0,batch_idx:65,batch_size:1,total_loss:0.2282736897468567,fps:2.287298031086867,eta:3 days, 23:00:34,box_loss:0.09826358407735825,obj_loss:0.02875957265496254,cls_loss:0.1012505292892456
Fri Jun 14 08:49:04 2024name:yolov5m_coco200,lr:0.0006600000000000006,iter:66,epoch:0,batch_idx:66,batch_size:1,total_loss:0.15210959315299988,fps:2.303479148322861,eta:3 days, 22:20:31,box_loss:0.06566605716943741,obj_loss:0.019705994054675102,cls_loss:0.06673754006624222
Fri Jun 14 08:49:04 2024name:yolov5m_coco200,lr:0.0006699999999999995,iter:67,epoch:0,batch_idx:67,batch_size:1,total_loss:0.21493414044380188,fps:2.3168768114062477,eta:3 days, 21:47:47,box_loss:0.09635008871555328,obj_loss:0.019207581877708435,cls_loss:0.09937646239995956
Fri Jun 14 08:49:04 2024name:yolov5m_coco200,lr:0.0006800000000000006,iter:68,epoch:0,batch_idx:68,batch_size:1,total_loss:0.2239922434091568,fps:2.3153333994528826,eta:3 days, 21:51:31,box_loss:0.10373800247907639,obj_loss:0.023175138980150223,cls_loss:0.09707909822463989
Fri Jun 14 08:49:05 2024name:yolov5m_coco200,lr:0.0006899999999999995,iter:69,epoch:0,batch_idx:69,batch_size:1,total_loss:0.22394393384456635,fps:2.3278534321999667,eta:3 days, 21:21:13,box_loss:0.09857514500617981,obj_loss:0.026365073397755623,cls_loss:0.09900371730327606
Fri Jun 14 08:49:05 2024name:yolov5m_coco200,lr:0.0007000000000000006,iter:70,epoch:0,batch_idx:70,batch_size:1,total_loss:0.1525096744298935,fps:2.342884260745328,eta:3 days, 20:45:17,box_loss:0.06647685915231705,obj_loss:0.018200695514678955,cls_loss:0.06783211976289749
Fri Jun 14 08:49:05 2024name:yolov5m_coco200,lr:0.0007099999999999996,iter:71,epoch:0,batch_idx:71,batch_size:1,total_loss:0.23900561034679413,fps:2.3566064860258464,eta:3 days, 20:12:52,box_loss:0.11171338707208633,obj_loss:0.02210693061351776,cls_loss:0.10518528521060944
Fri Jun 14 08:49:05 2024name:yolov5m_coco200,lr:0.0007199999999999995,iter:72,epoch:0,batch_idx:72,batch_size:1,total_loss:0.262078195810318,fps:2.3620388508798977,eta:3 days, 20:00:08,box_loss:0.1257169544696808,obj_loss:0.02007831633090973,cls_loss:0.11628293246030807
Fri Jun 14 08:49:06 2024name:yolov5m_coco200,lr:0.0007299999999999995,iter:73,epoch:0,batch_idx:73,batch_size:1,total_loss:0.2226523458957672,fps:2.366602774131215,eta:3 days, 19:49:29,box_loss:0.10877282917499542,obj_loss:0.018671154975891113,cls_loss:0.09520836174488068
Fri Jun 14 08:49:06 2024name:yolov5m_coco200,lr:0.0007399999999999996,iter:74,epoch:0,batch_idx:74,batch_size:1,total_loss:0.15203356742858887,fps:2.37380876055392,eta:3 days, 19:32:45,box_loss:0.06716674566268921,obj_loss:0.02016301453113556,cls_loss:0.0647038146853447
Fri Jun 14 08:49:06 2024name:yolov5m_coco200,lr:0.0007499999999999996,iter:75,epoch:0,batch_idx:75,batch_size:1,total_loss:0.2301550656557083,fps:2.377678379040091,eta:3 days, 19:23:48,box_loss:0.09977907687425613,obj_loss:0.030792325735092163,cls_loss:0.09958367049694061
Fri Jun 14 08:49:07 2024name:yolov5m_coco200,lr:0.0007599999999999996,iter:76,epoch:0,batch_idx:76,batch_size:1,total_loss:0.14808902144432068,fps:2.381208477646219,eta:3 days, 19:15:40,box_loss:0.06424786150455475,obj_loss:0.017253747209906578,cls_loss:0.0665874034166336
Fri Jun 14 08:49:07 2024name:yolov5m_coco200,lr:0.0007699999999999996,iter:77,epoch:0,batch_idx:77,batch_size:1,total_loss:0.22538942098617554,fps:2.396242265524262,eta:3 days, 18:41:19,box_loss:0.09600052237510681,obj_loss:0.027441861107945442,cls_loss:0.10194703936576843
Fri Jun 14 08:49:07 2024name:yolov5m_coco200,lr:0.0007799999999999996,iter:78,epoch:0,batch_idx:78,batch_size:1,total_loss:0.23526383936405182,fps:2.408476137632219,eta:3 days, 18:13:40,box_loss:0.10416895151138306,obj_loss:0.028571225702762604,cls_loss:0.10252366960048676
Fri Jun 14 08:49:08 2024name:yolov5m_coco200,lr:0.0007899999999999996,iter:79,epoch:0,batch_idx:79,batch_size:1,total_loss:0.27098286151885986,fps:2.4202091919838864,eta:3 days, 17:47:25,box_loss:0.1311834305524826,obj_loss:0.02016705647110939,cls_loss:0.11963236331939697
Fri Jun 14 08:49:08 2024name:yolov5m_coco200,lr:0.0007999999999999996,iter:80,epoch:0,batch_idx:80,batch_size:1,total_loss:0.01532348245382309,fps:2.4343403045405445,eta:3 days, 17:16:08,box_loss:0.0,obj_loss:0.01532348245382309,cls_loss:0.0
Fri Jun 14 08:49:08 2024name:yolov5m_coco200,lr:0.0008099999999999996,iter:81,epoch:0,batch_idx:81,batch_size:1,total_loss:0.23324039578437805,fps:2.4373785187842416,eta:3 days, 17:09:27,box_loss:0.11200793087482452,obj_loss:0.018988333642482758,cls_loss:0.10224413871765137
Fri Jun 14 08:49:08 2024name:yolov5m_coco200,lr:0.0008199999999999997,iter:82,epoch:0,batch_idx:82,batch_size:1,total_loss:0.16209933161735535,fps:2.4445406845115225,eta:3 days, 16:53:46,box_loss:0.08116813004016876,obj_loss:0.017941420897841454,cls_loss:0.06298977881669998
Fri Jun 14 08:49:09 2024name:yolov5m_coco200,lr:0.0008299999999999997,iter:83,epoch:0,batch_idx:83,batch_size:1,total_loss:0.219804584980011,fps:2.45279743767327,eta:3 days, 16:35:48,box_loss:0.09597467631101608,obj_loss:0.02417409047484398,cls_loss:0.09965582937002182
Fri Jun 14 08:49:09 2024name:yolov5m_coco200,lr:0.0008399999999999996,iter:84,epoch:0,batch_idx:84,batch_size:1,total_loss:0.16102784872055054,fps:2.46200441388429,eta:3 days, 16:15:55,box_loss:0.07903212308883667,obj_loss:0.01673830859363079,cls_loss:0.06525741517543793
Fri Jun 14 08:49:10 2024name:yolov5m_coco200,lr:0.0008499999999999996,iter:85,epoch:0,batch_idx:85,batch_size:1,total_loss:0.23330052196979523,fps:2.457435371028855,eta:3 days, 16:25:46,box_loss:0.10117590427398682,obj_loss:0.03501838073134422,cls_loss:0.09710623323917389
Fri Jun 14 08:49:10 2024name:yolov5m_coco200,lr:0.0008599999999999997,iter:86,epoch:0,batch_idx:86,batch_size:1,total_loss:0.22656285762786865,fps:2.4676886718064655,eta:3 days, 16:03:42,box_loss:0.09601934999227524,obj_loss:0.0318734347820282,cls_loss:0.09867006540298462
Fri Jun 14 08:49:10 2024name:yolov5m_coco200,lr:0.0008699999999999997,iter:87,epoch:0,batch_idx:87,batch_size:1,total_loss:0.21354736387729645,fps:2.465731556467678,eta:3 days, 16:07:54,box_loss:0.08877459168434143,obj_loss:0.024932321161031723,cls_loss:0.099840447306633
Fri Jun 14 08:49:11 2024name:yolov5m_coco200,lr:0.0008799999999999997,iter:88,epoch:0,batch_idx:88,batch_size:1,total_loss:0.2220139056444168,fps:2.468570740521646,eta:3 days, 16:01:48,box_loss:0.11636514961719513,obj_loss:0.017726479098200798,cls_loss:0.08792227506637573
Fri Jun 14 08:49:11 2024name:yolov5m_coco200,lr:0.0008899999999999997,iter:89,epoch:0,batch_idx:89,batch_size:1,total_loss:0.2145841270685196,fps:2.4736894170883024,eta:3 days, 15:50:52,box_loss:0.09728347510099411,obj_loss:0.020032843574881554,cls_loss:0.09726780652999878
Fri Jun 14 08:49:11 2024name:yolov5m_coco200,lr:0.0008999999999999998,iter:90,epoch:0,batch_idx:90,batch_size:1,total_loss:0.21949204802513123,fps:2.471526024295368,eta:3 days, 15:55:29,box_loss:0.09659529477357864,obj_loss:0.021312309429049492,cls_loss:0.10158444941043854
Fri Jun 14 08:49:12 2024name:yolov5m_coco200,lr:0.0009099999999999997,iter:91,epoch:0,batch_idx:91,batch_size:1,total_loss:0.22995847463607788,fps:2.4772194157945817,eta:3 days, 15:43:21,box_loss:0.10049139708280563,obj_loss:0.031237658113241196,cls_loss:0.09822942316532135
Fri Jun 14 08:49:12 2024name:yolov5m_coco200,lr:0.0009199999999999997,iter:92,epoch:0,batch_idx:92,batch_size:1,total_loss:0.24262645840644836,fps:2.4831641372450934,eta:3 days, 15:30:44,box_loss:0.08328749239444733,obj_loss:0.0197154451161623,cls_loss:0.1396235227584839
